Time,Voltage(CH1),Voltage(CH2)
6.328e-07,3.12,-0.008
6.336000000000001e-07,3.12,-0.008
6.344e-07,3.08,-0.008
6.352e-07,3.16,-0.004
6.36e-07,3.16,-0.004
6.368e-07,3.12,-0.004
6.376e-07,3.16,-0.004
6.384e-07,3.12,-0.004
6.392000000000001e-07,3.16,0.0
6.4e-07,3.12,-0.004
6.408000000000001e-07,3.12,-0.004
6.416e-07,3.16,-0.004
6.424e-07,3.12,-0.008
6.432e-07,3.16,-0.008
6.44e-07,3.16,-0.008
6.448000000000001e-07,3.16,-0.016
6.456e-07,3.12,-0.012
6.464000000000001e-07,3.12,-0.012
6.472e-07,3.2,-0.02
6.48e-07,3.16,-0.02
6.488e-07,3.16,-0.02
6.496e-07,3.24,-0.024
6.504000000000001e-07,3.2,-0.024
6.512e-07,3.16,-0.032
6.520000000000001e-07,3.2,-0.028
6.528e-07,3.2,-0.036000000000000004
6.536e-07,3.2,-0.036000000000000004
6.544e-07,3.2,-0.032
6.552e-07,3.24,-0.04
6.56e-07,3.2,-0.04
6.568e-07,3.2,-0.036000000000000004
6.576000000000001e-07,3.2,-0.036000000000000004
6.584e-07,3.24,-0.04
6.592e-07,3.2,-0.044
6.6e-07,3.24,-0.04
6.608e-07,3.24,-0.04
6.616e-07,3.2800000000000002,-0.04
6.624e-07,3.24,-0.04
6.632000000000001e-07,3.2,-0.044
6.64e-07,3.24,-0.04
6.648000000000001e-07,3.16,-0.036000000000000004
6.656e-07,3.24,-0.036000000000000004
6.664e-07,3.24,-0.032
6.672e-07,3.2800000000000002,-0.032
6.68e-07,3.2800000000000002,-0.028
6.688000000000001e-07,3.2800000000000002,-0.032
6.696e-07,3.3200000000000003,-0.024
6.704000000000001e-07,3.2800000000000002,-0.024
6.712e-07,3.2800000000000002,-0.024
6.72e-07,3.2,-0.024
6.728e-07,3.2800000000000002,-0.024
6.736e-07,3.2800000000000002,-0.024
6.744000000000001e-07,3.3200000000000003,-0.02
6.752e-07,3.2800000000000002,-0.02
6.760000000000001e-07,3.2800000000000002,-0.016
6.768e-07,3.36,-0.016
6.776e-07,3.4,-0.016
6.784e-07,3.3200000000000003,-0.016
6.792e-07,3.36,-0.012
6.800000000000001e-07,3.36,-0.012
6.808e-07,3.3200000000000003,-0.012
6.816000000000001e-07,3.3200000000000003,-0.016
6.824e-07,3.3200000000000003,-0.016
6.832e-07,3.36,-0.02
6.84e-07,3.36,-0.02
6.848e-07,3.36,-0.02
6.856e-07,3.4,-0.016
6.864e-07,3.36,-0.02
6.872000000000001e-07,3.36,-0.024
6.88e-07,3.3200000000000003,-0.02
6.888e-07,3.36,-0.028
6.896e-07,3.36,-0.024
6.904e-07,3.36,-0.036000000000000004
6.912e-07,3.4,-0.032
6.92e-07,3.2800000000000002,-0.044
6.928000000000001e-07,3.4,-0.044
6.936e-07,3.36,-0.048
6.944000000000001e-07,3.4,-0.048
6.952e-07,3.36,-0.044
6.96e-07,3.36,-0.048
6.968e-07,3.44,-0.056
6.976e-07,3.4,-0.056
6.984000000000001e-07,3.44,-0.056
6.992e-07,3.4,-0.06
7.000000000000001e-07,3.4,-0.06
7.008e-07,3.4,-0.064
7.016e-07,3.36,-0.06
7.024e-07,3.4,-0.068
7.032e-07,3.4,-0.064
7.040000000000001e-07,3.44,-0.064
7.048e-07,3.36,-0.064
7.056000000000001e-07,3.44,-0.068
7.064e-07,3.4,-0.064
7.072e-07,3.44,-0.064
7.08e-07,3.4,-0.064
7.088e-07,3.44,-0.064
7.096000000000001e-07,3.44,-0.064
7.104e-07,3.44,-0.056
7.112000000000001e-07,3.44,-0.056
7.12e-07,3.44,-0.064
7.128e-07,3.44,-0.064
7.136e-07,3.44,-0.06
7.144e-07,3.44,-0.056
7.152e-07,3.44,-0.056
7.16e-07,3.44,-0.048
7.168000000000001e-07,3.48,-0.056
7.176e-07,3.48,-0.048
7.184e-07,3.48,-0.048
7.192e-07,3.48,-0.048
7.2e-07,3.44,-0.048
7.208e-07,3.44,-0.052000000000000005
7.216e-07,3.48,-0.048
7.224000000000001e-07,3.52,-0.048
7.232e-07,3.52,-0.048
7.240000000000001e-07,3.48,-0.048
7.248e-07,3.48,-0.052000000000000005
7.256e-07,3.48,-0.048
7.264e-07,3.52,-0.052000000000000005
7.272e-07,3.52,-0.048
7.280000000000001e-07,3.56,-0.044
7.288e-07,3.52,-0.048
7.296000000000001e-07,3.48,-0.052000000000000005
7.304e-07,3.52,-0.056
7.312e-07,3.52,-0.048
7.32e-07,3.44,-0.052000000000000005
7.328e-07,3.52,-0.052000000000000005
7.336000000000001e-07,3.52,-0.052000000000000005
7.344e-07,3.52,-0.048
7.352000000000001e-07,3.52,-0.056
7.36e-07,3.52,-0.056
7.368e-07,3.52,-0.056
7.376e-07,3.56,-0.056
7.384e-07,3.52,-0.056
7.392000000000001e-07,3.56,-0.06
7.4e-07,3.52,-0.06
7.408000000000001e-07,3.56,-0.06
7.416e-07,3.56,-0.06
7.424e-07,3.56,-0.064
7.432e-07,3.56,-0.064
7.44e-07,3.56,-0.064
7.448e-07,3.6,-0.068
7.456e-07,3.6,-0.064
7.464000000000001e-07,3.56,-0.064
7.472e-07,3.6,-0.068
7.48e-07,3.6,-0.068
7.488e-07,3.6,-0.07200000000000001
7.496e-07,3.56,-0.068
7.504e-07,3.56,-0.07200000000000001
7.512e-07,3.56,-0.068
7.520000000000001e-07,3.6,-0.07200000000000001
7.528e-07,3.56,-0.07200000000000001
7.536000000000001e-07,3.56,-0.07200000000000001
7.544e-07,3.56,-0.076
7.552e-07,3.6,-0.076
7.56e-07,3.56,-0.08
7.568e-07,3.6,-0.08
7.576000000000001e-07,3.56,-0.08
7.584e-07,3.6,-0.084
7.592000000000001e-07,3.68,-0.084
7.6e-07,3.64,-0.084
7.608e-07,3.6,-0.092
7.616e-07,3.56,-0.092
7.624e-07,3.6,-0.092
7.632000000000001e-07,3.64,-0.096
7.64e-07,3.6,-0.096
7.648000000000001e-07,3.6,-0.1
7.656e-07,3.68,-0.1
7.664e-07,3.64,-0.10400000000000001
7.672e-07,3.64,-0.108
7.68e-07,3.64,-0.108
7.688000000000001e-07,3.64,-0.112
7.696e-07,3.6,-0.108
7.704000000000001e-07,3.64,-0.108
7.712e-07,3.64,-0.112
7.72e-07,3.6,-0.108
7.728e-07,3.6,-0.112
7.736e-07,3.6,-0.108
7.744e-07,3.64,-0.112
7.752e-07,3.68,-0.10400000000000001
7.760000000000001e-07,3.64,-0.10400000000000001
7.768e-07,3.68,-0.1
7.776000000000001e-07,3.64,-0.096
7.784e-07,3.64,-0.088
7.792e-07,3.68,-0.088
7.8e-07,3.68,-0.088
7.808e-07,3.64,-0.08
7.816000000000001e-07,3.72,-0.07200000000000001
7.824e-07,3.64,-0.07200000000000001
7.832000000000001e-07,3.68,-0.068
7.84e-07,3.68,-0.06
7.848e-07,3.68,-0.048
7.856e-07,3.68,-0.048
7.864e-07,3.68,-0.036000000000000004
7.872000000000001e-07,3.72,-0.032
7.88e-07,3.72,-0.028
7.888000000000001e-07,3.7600000000000002,-0.024
7.896e-07,3.7600000000000002,-0.02
7.904e-07,3.7600000000000002,-0.016
7.912e-07,3.72,-0.012
7.92e-07,3.72,-0.008
7.928000000000001e-07,3.7600000000000002,-0.012
7.936e-07,3.7600000000000002,-0.008
7.944000000000001e-07,3.7600000000000002,-0.008
7.952e-07,3.7600000000000002,-0.008
7.96e-07,3.72,-0.004
7.968e-07,3.7600000000000002,-0.008
7.976e-07,3.7600000000000002,-0.004
7.984000000000001e-07,3.7600000000000002,-0.004
7.992e-07,3.7600000000000002,-0.008
8.000000000000001e-07,3.7600000000000002,-0.008
8.008e-07,3.7600000000000002,-0.012
8.016e-07,3.8000000000000003,-0.012
8.024e-07,3.8000000000000003,-0.012
8.032e-07,3.72,-0.016
8.04e-07,3.8000000000000003,-0.012
8.048e-07,3.8000000000000003,-0.02
8.056000000000001e-07,3.8000000000000003,-0.02
8.064e-07,3.7600000000000002,-0.02
8.072000000000001e-07,3.8000000000000003,-0.02
8.08e-07,3.8000000000000003,-0.024
8.088e-07,3.8000000000000003,-0.02
8.096e-07,3.8000000000000003,-0.02
8.104e-07,3.8000000000000003,-0.024
8.112000000000001e-07,3.84,-0.02
8.12e-07,3.8000000000000003,-0.02
8.128000000000001e-07,3.8000000000000003,-0.016
8.136e-07,3.8000000000000003,-0.024
8.144e-07,3.84,-0.024
8.152e-07,3.8000000000000003,-0.024
8.16e-07,3.8000000000000003,-0.02
8.168000000000001e-07,3.8000000000000003,-0.024
8.176e-07,3.8000000000000003,-0.028
8.184000000000001e-07,3.84,-0.028
8.192e-07,3.8000000000000003,-0.028
8.2e-07,3.84,-0.036000000000000004
8.208e-07,3.84,-0.036000000000000004
8.216e-07,3.8000000000000003,-0.044
8.224000000000001e-07,3.8000000000000003,-0.048
8.232e-07,3.84,-0.052000000000000005
8.240000000000001e-07,3.84,-0.056
8.248e-07,3.84,-0.06
8.256e-07,3.84,-0.068
8.264e-07,3.8000000000000003,-0.076
8.272e-07,3.8000000000000003,-0.076
8.280000000000001e-07,3.8000000000000003,-0.084
8.288e-07,3.84,-0.088
8.296000000000001e-07,3.84,-0.092
8.304e-07,3.84,-0.1
8.312e-07,3.84,-0.1
8.32e-07,3.84,-0.112
8.328e-07,3.84,-0.116
8.336e-07,3.84,-0.12
8.344e-07,3.8000000000000003,-0.124
8.352000000000001e-07,3.88,-0.124
8.36e-07,3.8000000000000003,-0.128
8.368000000000001e-07,3.84,-0.124
8.376e-07,3.84,-0.12
8.384e-07,3.84,-0.124
8.392e-07,3.84,-0.124
8.4e-07,3.88,-0.124
8.408000000000001e-07,3.84,-0.12
8.416e-07,3.84,-0.12
8.424000000000001e-07,3.84,-0.116
8.432e-07,3.8000000000000003,-0.116
8.44e-07,3.84,-0.116
8.448e-07,3.84,-0.112
8.456e-07,3.88,-0.112
8.464000000000001e-07,3.84,-0.108
8.472e-07,3.92,-0.108
8.480000000000001e-07,3.88,-0.108
8.488e-07,3.88,-0.10400000000000001
8.496e-07,3.88,-0.10400000000000001
8.504e-07,3.84,-0.108
8.512e-07,3.84,-0.10400000000000001
8.520000000000001e-07,3.84,-0.10400000000000001
8.528e-07,3.84,-0.10400000000000001
8.536000000000001e-07,3.88,-0.108
8.544e-07,3.84,-0.112
8.552e-07,3.84,-0.108
8.56e-07,3.84,-0.108
8.568e-07,3.88,-0.112
8.576000000000001e-07,3.84,-0.12
8.584e-07,3.84,-0.124
8.592000000000001e-07,3.84,-0.128
8.6e-07,3.84,-0.124
8.608e-07,3.88,-0.132
8.616e-07,3.88,-0.132
8.624e-07,3.8000000000000003,-0.132
8.632000000000001e-07,3.88,-0.136
8.64e-07,3.88,-0.132
8.648000000000001e-07,3.88,-0.132
8.656e-07,3.84,-0.14
8.664000000000001e-07,3.88,-0.136
8.672e-07,3.88,-0.128
8.68e-07,3.88,-0.124
8.688e-07,3.88,-0.124
8.696e-07,3.84,-0.124
8.704000000000001e-07,3.88,-0.116
8.712e-07,3.88,-0.112
8.720000000000001e-07,3.88,-0.108
8.728e-07,3.84,-0.10400000000000001
8.736e-07,3.96,-0.096
8.744e-07,3.92,-0.088
8.752e-07,3.88,-0.084
8.760000000000001e-07,3.84,-0.07200000000000001
8.768e-07,3.88,-0.068
8.776000000000001e-07,3.88,-0.064
8.784e-07,3.92,-0.056
8.792e-07,3.92,-0.052000000000000005
8.8e-07,3.92,-0.044
8.808e-07,3.92,-0.036000000000000004
8.816000000000001e-07,3.92,-0.036000000000000004
8.824e-07,3.92,-0.032
8.832000000000001e-07,3.92,-0.024
8.84e-07,3.92,-0.02
8.848e-07,3.96,-0.016
8.856e-07,3.92,-0.02
8.864e-07,3.96,-0.016
8.872000000000001e-07,3.96,-0.02
8.88e-07,3.92,-0.008
8.888000000000001e-07,4.0,-0.012
8.896e-07,4.0,-0.016
8.904000000000001e-07,3.96,-0.016
8.912e-07,4.0,-0.016
8.92e-07,4.0,-0.02
8.928000000000001e-07,4.04,-0.02
8.936e-07,3.96,-0.02
8.944000000000001e-07,4.0,-0.016
8.952e-07,4.0,-0.02
8.960000000000001e-07,4.08,-0.024
8.968e-07,4.0,-0.02
8.976e-07,4.04,-0.024
8.984e-07,4.04,-0.024
8.992e-07,4.0,-0.024
9.000000000000001e-07,4.0,-0.024
9.008e-07,4.04,-0.024
9.016000000000001e-07,4.08,-0.024
9.024e-07,4.04,-0.032
9.032e-07,4.04,-0.036000000000000004
9.04e-07,4.04,-0.032
9.048e-07,4.0,-0.032
9.056000000000001e-07,4.04,-0.032
9.064e-07,4.04,-0.032
9.072000000000001e-07,4.0,-0.04
9.08e-07,4.0,-0.036000000000000004
9.088e-07,4.04,-0.04
9.096e-07,4.0,-0.048
9.104e-07,4.0,-0.052000000000000005
9.112000000000001e-07,4.0,-0.056
9.12e-07,4.0,-0.06
9.128000000000001e-07,3.96,-0.064
9.136e-07,4.0,-0.068
9.144e-07,4.0,-0.076
9.152e-07,3.96,-0.076
9.16e-07,4.04,-0.084
9.168000000000001e-07,4.0,-0.088
9.176e-07,4.0,-0.096
9.184000000000001e-07,4.0,-0.1
9.192e-07,4.04,-0.10400000000000001
9.200000000000001e-07,4.04,-0.10400000000000001
9.208e-07,4.04,-0.116
9.216e-07,4.08,-0.12
9.224000000000001e-07,4.04,-0.128
9.232e-07,4.04,-0.128
9.240000000000001e-07,4.04,-0.128
9.248e-07,4.04,-0.128
9.256000000000001e-07,4.0,-0.128
9.264e-07,4.04,-0.136
9.272e-07,4.04,-0.132
9.28e-07,4.04,-0.132
9.288e-07,4.04,-0.128
9.296000000000001e-07,4.04,-0.128
9.304e-07,4.0,-0.132
9.312000000000001e-07,4.04,-0.124
9.32e-07,4.04,-0.124
9.328e-07,4.04,-0.116
9.336e-07,3.96,-0.116
9.344e-07,4.04,-0.116
9.352000000000001e-07,4.04,-0.116
9.36e-07,4.0,-0.108
9.368000000000001e-07,4.0,-0.10400000000000001
9.376e-07,4.04,-0.1
9.384e-07,4.04,-0.1
9.392e-07,4.0,-0.1
9.4e-07,4.04,-0.1
9.408000000000001e-07,4.04,-0.1
9.416e-07,4.0,-0.1
9.424000000000001e-07,4.0,-0.10400000000000001
9.432e-07,4.04,-0.1
9.44e-07,4.0,-0.1
9.448e-07,4.0,-0.1
9.456e-07,4.0,-0.1
9.464000000000001e-07,4.08,-0.10400000000000001
9.472e-07,4.04,-0.1
9.480000000000001e-07,4.04,-0.1
9.488e-07,4.04,-0.108
9.496000000000001e-07,4.0,-0.108
9.504e-07,4.04,-0.108
9.512e-07,4.08,-0.108
9.520000000000001e-07,4.04,-0.108
9.528e-07,4.04,-0.108
9.536000000000001e-07,4.04,-0.108
9.544000000000001e-07,4.04,-0.096
9.552e-07,4.08,-0.1
9.56e-07,4.08,-0.096
9.568e-07,4.04,-0.096
9.576e-07,4.08,-0.092
9.584e-07,4.12,-0.092
9.592e-07,4.12,-0.084
9.600000000000001e-07,4.08,-0.08
9.608e-07,4.08,-0.07200000000000001
9.616e-07,4.08,-0.07200000000000001
9.624e-07,4.12,-0.07200000000000001
9.632e-07,4.08,-0.056
9.64e-07,4.12,-0.056
9.648e-07,4.12,-0.052000000000000005
9.656000000000001e-07,4.08,-0.052000000000000005
9.664e-07,4.08,-0.036000000000000004
9.672e-07,4.08,-0.032
9.68e-07,4.12,-0.032
9.688e-07,4.12,-0.032
9.696e-07,4.12,-0.028
9.704e-07,4.12,-0.024
9.712000000000001e-07,4.12,-0.024
9.72e-07,4.12,-0.024
9.728e-07,4.12,-0.024
9.736e-07,4.08,-0.024
9.744e-07,4.12,-0.02
9.752e-07,4.12,-0.02
9.76e-07,4.16,-0.02
9.768000000000001e-07,4.12,-0.02
9.776e-07,4.12,-0.024
9.784e-07,4.12,-0.028
9.792e-07,4.16,-0.028
9.8e-07,4.16,-0.028
9.808e-07,4.16,-0.032
9.816e-07,4.16,-0.036000000000000004
9.824000000000001e-07,4.16,-0.04
9.832e-07,4.16,-0.044
9.84e-07,4.16,-0.048
9.848e-07,4.16,-0.044
9.856e-07,4.16,-0.052000000000000005
9.864e-07,4.2,-0.052000000000000005
9.872e-07,4.16,-0.056
9.880000000000001e-07,4.16,-0.056
9.888e-07,4.16,-0.056
9.896e-07,4.16,-0.06
9.904e-07,4.16,-0.064
9.912000000000001e-07,4.2,-0.068
9.92e-07,4.2,-0.07200000000000001
9.928e-07,4.12,-0.076
9.936000000000001e-07,4.12,-0.076
9.944e-07,4.16,-0.08
9.952e-07,4.08,-0.08
9.96e-07,4.16,-0.084
9.968000000000001e-07,4.12,-0.084
9.976e-07,4.12,-0.088
9.984e-07,4.12,-0.084
9.992000000000001e-07,4.12,-0.088
1e-06,4.16,-0.092
1.0008e-06,4.08,-0.092
1.0016e-06,4.16,-0.096
1.0024000000000001e-06,4.08,-0.1
1.0032e-06,4.16,-0.1
1.004e-06,4.16,-0.10400000000000001
1.0048e-06,4.12,-0.10400000000000001
1.0056e-06,4.16,-0.112
1.0064e-06,4.16,-0.12
1.0072e-06,4.12,-0.12
1.0080000000000001e-06,4.16,-0.12
1.0088e-06,4.16,-0.12
1.0096e-06,4.12,-0.12
1.0104e-06,4.12,-0.128
1.0112e-06,4.2,-0.128
1.012e-06,4.12,-0.132
1.0128e-06,4.08,-0.132
1.0136000000000001e-06,4.16,-0.132
1.0144e-06,4.12,-0.132
1.0152e-06,4.16,-0.132
1.016e-06,4.16,-0.136
1.0168e-06,4.12,-0.136
1.0176e-06,4.16,-0.132
1.0184e-06,4.16,-0.136
1.0192000000000001e-06,4.16,-0.132
1.02e-06,4.12,-0.136
1.0208e-06,4.16,-0.132
1.0216e-06,4.12,-0.132
1.0224e-06,4.16,-0.128
1.0232e-06,4.16,-0.124
1.024e-06,4.2,-0.128
1.0248000000000001e-06,4.12,-0.124
1.0256e-06,4.16,-0.12
1.0264e-06,4.16,-0.124
1.0272e-06,4.2,-0.12
1.028e-06,4.16,-0.12
1.0288e-06,4.12,-0.12
1.0296e-06,4.08,-0.12
1.0304000000000001e-06,4.12,-0.124
1.0312e-06,4.12,-0.124
1.032e-06,4.16,-0.12
1.0328e-06,4.12,-0.124
1.0336e-06,4.12,-0.124
1.0344e-06,4.16,-0.12
1.0352e-06,4.12,-0.12
1.0360000000000001e-06,4.16,-0.12
1.0368e-06,4.16,-0.12
1.0376e-06,4.2,-0.124
1.0384e-06,4.16,-0.12
1.0392e-06,4.2,-0.12
1.04e-06,4.2,-0.124
1.0408e-06,4.16,-0.124
1.0416000000000001e-06,4.16,-0.116
1.0424e-06,4.16,-0.12
1.0432e-06,4.16,-0.12
1.044e-06,4.2,-0.12
1.0448e-06,4.16,-0.12
1.0456e-06,4.16,-0.112
1.0464e-06,4.2,-0.108
1.0472000000000001e-06,4.16,-0.10400000000000001
1.048e-06,4.16,-0.10400000000000001
1.0488e-06,4.2,-0.1
1.0496e-06,4.2,-0.1
1.0504000000000001e-06,4.2,-0.096
1.0512e-06,4.16,-0.088
1.052e-06,4.24,-0.084
1.0528000000000001e-06,4.16,-0.088
1.0536e-06,4.16,-0.084
1.0544e-06,4.2,-0.08
1.0552e-06,4.24,-0.084
1.0560000000000001e-06,4.2,-0.076
1.0568e-06,4.2,-0.076
1.0576e-06,4.24,-0.076
1.0584000000000001e-06,4.2,-0.07200000000000001
1.0592e-06,4.2,-0.068
1.06e-06,4.2,-0.07200000000000001
1.0608e-06,4.24,-0.07200000000000001
1.0616000000000001e-06,4.24,-0.076
1.0624e-06,4.2,-0.076
1.0632e-06,4.2,-0.076
1.064e-06,4.2,-0.07200000000000001
1.0648e-06,4.16,-0.08
1.0656e-06,4.16,-0.08
1.0664e-06,4.24,-0.084
1.0672000000000001e-06,4.24,-0.088
1.068e-06,4.2,-0.084
1.0688e-06,4.16,-0.092
1.0696e-06,4.24,-0.092
1.0704e-06,4.24,-0.1
1.0712e-06,4.2,-0.1
1.072e-06,4.2,-0.1
1.0728000000000001e-06,4.24,-0.10400000000000001
1.0736e-06,4.24,-0.10400000000000001
1.0744e-06,4.2,-0.108
1.0752e-06,4.2,-0.108
1.076e-06,4.24,-0.10400000000000001
1.0768e-06,4.28,-0.108
1.0776e-06,4.24,-0.108
1.0784000000000001e-06,4.28,-0.112
1.0792e-06,4.24,-0.112
1.08e-06,4.24,-0.12
1.0808e-06,4.2,-0.116
1.0816e-06,4.2,-0.124
1.0824e-06,4.16,-0.12
1.0832e-06,4.2,-0.124
1.0840000000000001e-06,4.2,-0.128
1.0848e-06,4.2,-0.124
1.0856e-06,4.16,-0.128
1.0864e-06,4.24,-0.132
1.0872e-06,4.24,-0.132
1.088e-06,4.2,-0.132
1.0888e-06,4.2,-0.136
1.0896000000000001e-06,4.2,-0.14
1.0904e-06,4.24,-0.14
1.0912e-06,4.24,-0.148
1.092e-06,4.2,-0.14400000000000002
1.0928e-06,4.2,-0.148
1.0936e-06,4.16,-0.152
1.0944e-06,4.16,-0.152
1.0952000000000001e-06,4.2,-0.156
1.096e-06,4.2,-0.16
1.0968e-06,4.16,-0.156
1.0976e-06,4.2,-0.156
1.0984e-06,4.24,-0.156
1.0992e-06,4.16,-0.16
1.1e-06,4.2,-0.16
1.1008000000000001e-06,4.2,-0.16
1.1016e-06,4.24,-0.156
1.1024e-06,4.2,-0.16
1.1032e-06,4.2,-0.156
1.1040000000000001e-06,4.16,-0.156
1.1048e-06,4.2,-0.156
1.1056e-06,4.16,-0.152
1.1064000000000001e-06,4.2,-0.152
1.1072e-06,4.2,-0.152
1.108e-06,4.2,-0.14400000000000002
1.1088e-06,4.2,-0.14400000000000002
1.1096000000000001e-06,4.2,-0.136
1.1104e-06,4.16,-0.14
1.1112e-06,4.24,-0.136
1.1120000000000001e-06,4.2,-0.136
1.1128e-06,4.16,-0.132
1.1136e-06,4.16,-0.136
1.1144e-06,4.16,-0.132
1.1152000000000001e-06,4.2,-0.128
1.116e-06,4.2,-0.128
1.1168e-06,4.2,-0.124
1.1176000000000001e-06,4.24,-0.124
1.1184e-06,4.2,-0.124
1.1192e-06,4.2,-0.12
1.12e-06,4.2,-0.12
1.1208000000000001e-06,4.2,-0.12
1.1216e-06,4.2,-0.12
1.1224e-06,4.24,-0.124
1.1232e-06,4.2,-0.12
1.124e-06,4.2,-0.12
1.1248e-06,4.16,-0.116
1.1256e-06,4.24,-0.12
1.1264000000000001e-06,4.2,-0.116
1.1272e-06,4.2,-0.116
1.128e-06,4.24,-0.112
1.1288e-06,4.16,-0.108
1.1296e-06,4.24,-0.108
1.1304e-06,4.2,-0.108
1.1312e-06,4.2,-0.108
1.1320000000000001e-06,4.2,-0.108
1.1328e-06,4.2,-0.112
1.1336e-06,4.2,-0.10400000000000001
1.1344e-06,4.24,-0.10400000000000001
1.1352e-06,4.24,-0.10400000000000001
1.136e-06,4.24,-0.096
1.1368e-06,4.2,-0.096
1.1376000000000001e-06,4.24,-0.092
1.1384e-06,4.24,-0.092
1.1392e-06,4.24,-0.088
1.14e-06,4.2,-0.088
1.1408e-06,4.24,-0.092
1.1416e-06,4.24,-0.088
1.1424e-06,4.24,-0.092
1.1432000000000001e-06,4.16,-0.088
1.144e-06,4.24,-0.088
1.1448e-06,4.24,-0.088
1.1456e-06,4.24,-0.092
1.1464e-06,4.24,-0.092
1.1472e-06,4.24,-0.096
1.148e-06,4.2,-0.096
1.1488000000000001e-06,4.2,-0.096
1.1496e-06,4.2,-0.1
1.1504e-06,4.24,-0.096
1.1512e-06,4.2,-0.108
1.152e-06,4.2,-0.10400000000000001
1.1528e-06,4.2,-0.10400000000000001
1.1536e-06,4.2,-0.112
1.1544000000000001e-06,4.2,-0.116
1.1552e-06,4.16,-0.116
1.156e-06,4.2,-0.116
1.1568e-06,4.2,-0.12
1.1576e-06,4.2,-0.12
1.1584e-06,4.24,-0.12
1.1592e-06,4.2,-0.124
1.1600000000000001e-06,4.24,-0.128
1.1608e-06,4.24,-0.128
1.1616e-06,4.24,-0.128
1.1624e-06,4.28,-0.132
1.1632000000000001e-06,4.24,-0.132
1.164e-06,4.2,-0.136
1.1648e-06,4.24,-0.136
1.1656000000000001e-06,4.24,-0.136
1.1664e-06,4.28,-0.132
1.1672e-06,4.2,-0.132
1.168e-06,4.2,-0.14
1.1688000000000001e-06,4.24,-0.136
1.1696e-06,4.24,-0.136
1.1704e-06,4.24,-0.132
1.1712000000000001e-06,4.24,-0.132
1.172e-06,4.2,-0.14
1.1728e-06,4.2,-0.14400000000000002
1.1736e-06,4.2,-0.14
1.1744000000000001e-06,4.16,-0.14400000000000002
1.1752e-06,4.24,-0.14400000000000002
1.176e-06,4.2,-0.14
1.1768000000000001e-06,4.2,-0.14
1.1776e-06,4.2,-0.148
1.1784e-06,4.2,-0.14
1.1792e-06,4.2,-0.14400000000000002
1.1800000000000001e-06,4.2,-0.14400000000000002
1.1808e-06,4.2,-0.148
1.1816e-06,4.2,-0.148
1.1824e-06,4.16,-0.152
1.1832e-06,4.2,-0.14400000000000002
1.184e-06,4.2,-0.14400000000000002
1.1848e-06,4.16,-0.148
1.1856000000000001e-06,4.16,-0.14400000000000002
1.1864e-06,4.2,-0.14
1.1872e-06,4.24,-0.14
1.188e-06,4.16,-0.132
1.1888e-06,4.2,-0.136
1.1896e-06,4.24,-0.136
1.1904e-06,4.2,-0.132
1.1912000000000001e-06,4.24,-0.136
1.192e-06,4.16,-0.128
1.1928e-06,4.2,-0.128
1.1936e-06,4.2,-0.124
1.1944e-06,4.2,-0.124
1.1952e-06,4.2,-0.116
1.196e-06,4.2,-0.112
1.1968000000000001e-06,4.2,-0.112
1.1976e-06,4.2,-0.108
1.1984e-06,4.2,-0.10400000000000001
1.1992e-06,4.16,-0.10400000000000001
1.2e-06,4.16,-0.10400000000000001
1.2008e-06,4.16,-0.10400000000000001
1.2016e-06,4.16,-0.1
1.2024000000000001e-06,4.2,-0.096
1.2032e-06,4.16,-0.092
1.204e-06,4.16,-0.096
1.2048e-06,4.24,-0.096
1.2056e-06,4.2,-0.092
1.2064e-06,4.2,-0.096
1.2072e-06,4.2,-0.092
1.2080000000000001e-06,4.2,-0.092
1.2088e-06,4.16,-0.092
1.2096e-06,4.24,-0.092
1.2104e-06,4.2,-0.096
1.2112e-06,4.24,-0.088
1.212e-06,4.16,-0.096
1.2128e-06,4.2,-0.092
1.2136000000000001e-06,4.2,-0.092
1.2144e-06,4.24,-0.092
1.2152e-06,4.2,-0.096
1.216e-06,4.24,-0.088
1.2168000000000001e-06,4.24,-0.088
1.2176e-06,4.24,-0.088
1.2184e-06,4.24,-0.088
1.2192000000000001e-06,4.24,-0.088
1.22e-06,4.2,-0.088
1.2208e-06,4.2,-0.088
1.2216e-06,4.24,-0.088
1.2224000000000001e-06,4.16,-0.088
1.2232e-06,4.2,-0.088
1.224e-06,4.24,-0.08
1.2248000000000001e-06,4.2,-0.084
1.2256e-06,4.24,-0.092
1.2264e-06,4.24,-0.084
1.2272e-06,4.2,-0.088
1.2280000000000001e-06,4.2,-0.084
1.2288e-06,4.24,-0.08
1.2296e-06,4.24,-0.084
1.2304000000000001e-06,4.2,-0.084
1.2312e-06,4.24,-0.088
1.232e-06,4.2,-0.084
1.2328e-06,4.24,-0.088
1.2336000000000001e-06,4.16,-0.092
1.2344e-06,4.16,-0.088
1.2352e-06,4.2,-0.096
1.2360000000000001e-06,4.2,-0.096
1.2368e-06,4.2,-0.096
1.2376e-06,4.16,-0.1
1.2384e-06,4.2,-0.1
1.2392000000000001e-06,4.24,-0.1
1.24e-06,4.2,-0.10400000000000001
1.2408e-06,4.2,-0.108
1.2416000000000001e-06,4.2,-0.112
1.2424e-06,4.24,-0.112
1.2432e-06,4.16,-0.116
1.244e-06,4.2,-0.116
1.2448000000000001e-06,4.16,-0.116
